"@timestamp","data.win.system.eventID","agent.name","data.win.eventdata.authenticationPackageName","data.win.system.processID","data.win.system.systemTime","data.win.eventdata.logonType","data.win.eventdata.logonProcessName","data.win.eventdata.targetUserName"
"Apr 17, 2025 @ 12:36:44.925",4624,"LAB3-10",Negotiate,1044,"2025-04-17T05:06:12.0800055Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.925",4624,"LAB3-10",Kerberos,1044,"2025-04-17T05:06:12.1192161Z",3,Kerberos,"LAB3-10$"
"Apr 17, 2025 @ 12:36:44.924",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:30.2685597Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.924",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:56:09.3630074Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.924",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:27.9399401Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.924",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:56.4152660Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.924",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:56:09.3208444Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.924",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:29.4810453Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.924",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:30.1867842Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.924",4624,"LAB3-10",NTLM,1044,"2025-04-16T11:56:09.1387953Z",3,NtLmSsp,Administrator
"Apr 17, 2025 @ 12:36:44.924",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:56:09.3206531Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.923",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:27.7869369Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.923",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:27.7878874Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.923",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:27.7881530Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.923",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:27.8236381Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.922",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:27.7865499Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.922",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:27.7863541Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.921",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:27.7847824Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.921",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:27.7850596Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.921",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:27.7101419Z",5,Advapi,SYSTEM
"Apr 17, 2025 @ 12:36:44.921",4624,"LAB3-10",Negotiate,1044,"2025-04-16T11:55:27.7398587Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:29:33.114",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:29:32.0311963Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:29:12.620",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:29:11.5288122Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:27:23.260",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:27:22.1148986Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:26:44.126",4624,"LAB3-09",Negotiate,1068,"2025-04-14T17:26:41.5481947Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:25:28.717",4624,"LAB3-10",Negotiate,1068,"2025-04-14T17:26:08.3054706Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:21:04.799",4624,"LAB3-11",Negotiate,1032,"2025-04-14T17:21:42.4570864Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:20:53.584",4624,"LAB3-09",Negotiate,1068,"2025-04-14T17:20:50.9731333Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:20:41.370",4624,"LAB3-09",Negotiate,1068,"2025-04-14T17:20:38.7572644Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:18:38.776",4624,"LAB3-11",Negotiate,1032,"2025-04-14T17:19:14.2015659Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:17:45.711",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:17:44.5189300Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:17:04.376",4624,"CP-AKT-002912",Kerberos,1064,"2025-04-14T17:17:16.0868975Z",3,Kerberos,"ADMANAGER$"
"Apr 14, 2025 @ 22:17:04.362",4624,"CP-AKT-002912",NTLM,1064,"2025-04-14T17:17:16.0828429Z",3,NtLmSsp,"ADMANAGER$"
"Apr 14, 2025 @ 22:17:04.343",4624,"CP-AKT-002912",Kerberos,1064,"2025-04-14T17:17:16.0689311Z",3,Kerberos,Administrator
"Apr 14, 2025 @ 22:17:04.328",4624,"CP-AKT-002912",NTLM,1064,"2025-04-14T17:17:16.0516221Z",3,NtLmSsp,Administrator
"Apr 14, 2025 @ 22:17:04.313",4624,"CP-AKT-002912",Negotiate,1064,"2025-04-14T17:16:45.9373923Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:17:04.298",4624,"CP-AKT-002912",Negotiate,1064,"2025-04-14T17:16:45.9100585Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:17:04.282",4624,"CP-AKT-002912",Negotiate,1064,"2025-04-14T17:16:37.4441787Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:17:04.269",4624,"CP-AKT-002912",Negotiate,1064,"2025-04-14T17:16:37.3031940Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:17:04.268",4624,"CP-AKT-002912",Negotiate,1064,"2025-04-14T17:16:37.2707285Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:16:43.861",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:16:42.6739006Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:16:40.673",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:16:39.4825003Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:16:39.233",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:16:38.9197214Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:16:39.227",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:16:38.0479231Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:16:39.222",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:16:38.0325894Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:16:39.181",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:16:37.9959270Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:16:22.588",4624,"LAB3-10",Negotiate,1068,"2025-04-14T17:17:02.2088678Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:13:21.792",4624,"LAB3-11",Negotiate,1032,"2025-04-14T17:13:46.0237377Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:13:19.341",4624,"LAB3-09",Negotiate,1068,"2025-04-14T17:13:16.7370487Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:11:49.906",4624,"LAB3-09",Negotiate,1068,"2025-04-14T17:11:47.3144799Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:11:49.903",4624,"LAB3-09",Negotiate,1068,"2025-04-14T17:11:47.3121731Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:10:53.250",4624,"LAB3-10",Negotiate,1068,"2025-04-14T17:11:32.8981226Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:09:57.904",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:09:56.7216872Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:07:40.286",4624,"LAB3-11",Negotiate,1032,"2025-04-14T17:07:34.8150960Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:06:47.477",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:06:46.3003457Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:05:13.446",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:05:12.2694144Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:01:17.735",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:01:16.5619589Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:01:15.577",4624,"LAB3-09",Negotiate,1068,"2025-04-14T17:01:13.0017891Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:01:15.572",4624,"LAB3-09",Negotiate,1068,"2025-04-14T17:01:12.9994808Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:00:56.702",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:00:55.5327253Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:00:50.730",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:00:49.9726527Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:00:50.725",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:00:49.5674609Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 22:00:50.722",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T17:00:49.5585882Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:55:01.499",4624,"LAB3-10",Negotiate,1068,"2025-04-14T16:55:41.2067221Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:53:49.559",4624,"LAB3-11",Negotiate,1032,"2025-04-14T16:53:44.2595354Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:52:30.677",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:52:28.1101257Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:51:43.488",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:51:42.3368161Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:49:49.698",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:49:48.5542406Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:49:41.356",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:49:40.2152589Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:49:41.310",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:49:40.1726574Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:43:42.586",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:43:40.0416309Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:43:40.942",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:43:40.0560236Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:43:40.939",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:43:39.8223591Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:43:11.825",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:43:09.2881115Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:42:58.824",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:42:57.7048095Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:40:42.747",4624,"LAB3-10",Negotiate,1068,"2025-04-14T16:41:22.5143500Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:39:39.553",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:39:38.4449564Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:39:09.192",4624,"LAB3-11",Negotiate,1032,"2025-04-14T16:39:04.1047181Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:38:32.829",4624,"LAB3-11",Negotiate,1032,"2025-04-14T16:38:27.7595355Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:37:42.961",4624,"LAB3-11",Negotiate,1032,"2025-04-14T16:37:38.2417295Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:37:42.960",4624,"LAB3-11",Negotiate,1032,"2025-04-14T16:37:37.8975712Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:37:38.823",4624,"LAB3-11",Negotiate,1032,"2025-04-14T16:37:33.7588899Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:37:28.931",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:37:26.4277619Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:32:07.707",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:32:06.6131038Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:31:44.800",4624,"LAB3-11",Negotiate,1032,"2025-04-14T16:31:39.7553444Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:31:19.633",4624,"LAB3-11",Negotiate,1032,"2025-04-14T16:31:14.5787495Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:31:11.433",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:31:09.7711678Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:31:11.433",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:31:08.9369549Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:30:42.114",4624,"LAB3-11",Negotiate,1032,"2025-04-14T16:30:37.7043343Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:30:42.113",4624,"LAB3-11",Negotiate,1032,"2025-04-14T16:30:37.0656328Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:30:40.710",4624,"LAB3-10",Negotiate,1068,"2025-04-14T16:31:21.1024378Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:30:40.709",4624,"LAB3-10",Negotiate,1068,"2025-04-14T16:31:20.5405821Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:30:01.971",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:30:00.8847263Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:30:00.041",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:29:58.9549718Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:29:22.518",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:29:21.4251447Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:28:27.041",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:28:24.5339098Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:27:26.919",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:27:25.8919916Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:27:26.910",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:27:25.8178876Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:26:15.659",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:26:14.5707126Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:25:36.826",4624,"LAB3-10",Negotiate,1068,"2025-04-14T16:26:16.6661679Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:25:27.428",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:25:26.3664906Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:25:27.425",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:25:26.3403507Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:22:13.802",4624,"LAB3-11",Negotiate,1032,"2025-04-14T16:22:08.8052307Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:20:40.807",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:20:38.3151350Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:19:16.057",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:19:14.9732957Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:17:51.882",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:17:50.8291795Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:17:51.879",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:17:50.7993867Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:17:49.628",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:17:48.5443350Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:15:53.118",4624,"CP-AKT-002912",Negotiate,1064,"2025-04-14T16:16:06.2343709Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:15:53.102",4624,"CP-AKT-002912",Kerberos,1064,"2025-04-14T16:16:06.1058624Z",3,Kerberos,"ADMANAGER$"
"Apr 14, 2025 @ 21:15:53.087",4624,"CP-AKT-002912",NTLM,1064,"2025-04-14T16:16:06.1033400Z",3,NtLmSsp,"ADMANAGER$"
"Apr 14, 2025 @ 21:15:53.079",4624,"CP-AKT-002912",NTLM,1064,"2025-04-14T16:16:06.0742027Z",3,NtLmSsp,Administrator
"Apr 14, 2025 @ 21:15:53.079",4624,"CP-AKT-002912",Kerberos,1064,"2025-04-14T16:16:06.0924959Z",3,Kerberos,Administrator
"Apr 14, 2025 @ 21:14:36.977",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:14:34.5054237Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:14:36.975",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:14:34.4750713Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:11:09.436",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:11:06.9388154Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:11:09.433",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:11:06.9369287Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:11:08.487",4624,"LAB3-11",Kerberos,1032,"2025-04-14T16:11:03.8213628Z",3,Kerberos,"LAB3-11$"
"Apr 14, 2025 @ 21:11:08.476",4624,"LAB3-11",Kerberos,1032,"2025-04-14T16:11:03.4762318Z",3,Kerberos,"LAB3-11$"
"Apr 14, 2025 @ 21:11:01.252",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:11:00.1756367Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:10:57.373",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:10:56.4778413Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:10:57.360",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:10:56.2860156Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:10:54.754",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:10:53.6732668Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:10:53.115",4624,"LAB3-10",Negotiate,1068,"2025-04-14T16:11:32.9652196Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:06:55.682",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:06:54.6084383Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:06:11.106",4624,"LAB3-10",Negotiate,1068,"2025-04-14T16:06:50.9958368Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:05:04.345",4624,"LAB3-10",Negotiate,1068,"2025-04-14T16:05:44.2465213Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:01:37.088",4624,"LAB3-09",Negotiate,1068,"2025-04-14T16:01:34.6078401Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:01:16.549",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:01:15.5571298Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 21:01:16.543",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T16:01:15.4769979Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:59:11.433",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:59:10.5590452Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:59:11.392",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:59:10.5148921Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:59:11.386",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:59:10.3740192Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:59:11.384",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:59:10.3207736Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:57:12.746",4624,"LAB3-09",Negotiate,1068,"2025-04-14T15:57:10.2729700Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:56:36.280",4624,"LAB3-10",Kerberos,1068,"2025-04-14T15:57:16.4028432Z",3,Kerberos,"LAB3-10$"
"Apr 14, 2025 @ 20:56:36.271",4624,"LAB3-10",Kerberos,1068,"2025-04-14T15:57:16.2162072Z",3,Kerberos,"LAB3-10$"
"Apr 14, 2025 @ 20:56:25.073",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:56:24.0048757Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:55:46.479",4624,"LAB3-09",Negotiate,1068,"2025-04-14T15:55:44.0067214Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:55:46.475",4624,"LAB3-09",Negotiate,1068,"2025-04-14T15:55:44.0046545Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:53:49.682",4624,"LAB3-11",Negotiate,1032,"2025-04-14T15:53:44.7754573Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:53:02.390",4624,"LAB3-10",Negotiate,1068,"2025-04-14T15:53:42.3574998Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:52:58.288",4624,"LAB3-10",Negotiate,1068,"2025-04-14T15:53:38.2543446Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:51:41.709",4624,"LAB3-09",Negotiate,1068,"2025-04-14T15:51:39.2336802Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:49:49.607",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:49:48.5387442Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:49:24.478",4624,"LAB3-10",Negotiate,1068,"2025-04-14T15:50:04.4514941Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:48:34.013",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:48:32.9499125Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:43:53.284",4624,"LAB3-10",Negotiate,1068,"2025-04-14T15:44:33.2626197Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:43:33.130",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:43:32.0620446Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:42:29.014",4624,"LAB3-10",Negotiate,1068,"2025-04-14T15:43:09.0929623Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:42:29.013",4624,"LAB3-10",Negotiate,1068,"2025-04-14T15:43:08.9680084Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:41:56.901",4624,"LAB3-09",Negotiate,1068,"2025-04-14T15:41:54.4318545Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:41:56.897",4624,"LAB3-09",Negotiate,1068,"2025-04-14T15:41:54.4300285Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:41:33.364",4624,"LAB3-11",Negotiate,1032,"2025-04-14T15:41:28.4881598Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:38:00.864",4624,"LAB3-10",Negotiate,1068,"2025-04-14T15:38:40.7848201Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:37:51.432",4624,"LAB3-09",Negotiate,1068,"2025-04-14T15:37:48.9462660Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:33:55.204",4624,"LAB3-10",Negotiate,1068,"2025-04-14T15:34:35.1568892Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:30:28.524",4624,"LAB3-09",Negotiate,1068,"2025-04-14T15:30:26.0367276Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:30:15.486",4624,"LAB3-11",Negotiate,1032,"2025-04-14T15:30:11.3026621Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:30:15.485",4624,"LAB3-11",Negotiate,1032,"2025-04-14T15:30:10.5860061Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:30:08.248",4624,"LAB3-10",Negotiate,1068,"2025-04-14T15:30:48.8583379Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:30:08.247",4624,"LAB3-10",Negotiate,1068,"2025-04-14T15:30:48.2236379Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:29:50.881",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:29:49.7988223Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:29:28.404",4624,"LAB3-09",Negotiate,1068,"2025-04-14T15:29:25.9262734Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:29:23.909",4624,"LAB3-09",Negotiate,1068,"2025-04-14T15:29:21.4145754Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:28:32.694",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:28:31.6218058Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:27:49.674",4624,"LAB3-11",Negotiate,1032,"2025-04-14T15:27:44.7931385Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:26:06.718",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:26:05.6394217Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:23:49.532",4624,"LAB3-11",Negotiate,1032,"2025-04-14T15:23:44.6776823Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:23:40.433",4624,"LAB3-11",Negotiate,1032,"2025-04-14T15:23:35.5777109Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:22:33.454",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:22:32.3815712Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:20:48.193",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:20:47.1198620Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:20:40.422",4624,"LAB3-09",Negotiate,1068,"2025-04-14T15:20:37.9426150Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:19:53.605",4624,"LAB3-11",Negotiate,1032,"2025-04-14T15:19:48.7857487Z",5,Advapi,SYSTEM
"Apr 14, 2025 @ 20:18:17.680",4624,"DESKTOP-5JEIKFF",Negotiate,1016,"2025-04-14T15:18:16.6149507Z",5,Advapi,SYSTEM
